Image Name,HAPPY,SAD,ANGRY,CONFUSED,DISGUSTED,SURPRISED,CALM,UNKNOWN,FEAR,section,Gender,Dominant Emotion
1d98ce96-76fd-5b27-a16a-e7bc529d8e59,0.019,2.879,7.513,37.935,0.043,0.141,41.558,,0.004,Food,Man,CALM
4b8ba3ad-8b7b-54c1-be2c-18321c3ff9f9,0.001,0.063,96.436,0.485,0.008,0.015,2.89,,0,Technology,Man,ANGRY
17fa5c67-4820-5d5a-8880-53e19711f985,0.003,0.523,39.502,9.689,0.077,0.04,37.454,,0.022,Global Business,Man,ANGRY
60fb3cac-e5fc-5bc9-a030-209e0e9a134a,0.038,0.022,0.008,0.045,0.003,0.304,99.302,,0.001,Style,Woman,CALM
e1c50e7f-df7c-52be-bed8-6ac6e76e1a0d,0.006,0.661,11.871,2.678,0.018,0.711,71.016,,0.247,Well,Woman,CALM
693585e1-3125-5e1b-acf2-2bb5c3112051,5.168,0.004,0.097,0.294,0.055,0.262,73.945,,0,Travel,Man,CALM
02b29fbb-4a5d-5303-965b-688bf89762a2,0.066,0.297,1.666,0.682,0.008,0.307,95.396,,0.004,Theater,Man,CALM
bd02111e-f938-526a-94c4-b17ec329bcec,0.034,0.154,0.373,0.037,0.015,0.019,99.023,,0.009,Travel,Woman,CALM
46c63d33-ee53-59d0-b793-00266726f781,0.009,4.742,1.817,74.59,0.529,1.675,11.618,,0.905,Food,Woman,CONFUSED
8d580626-092d-5dab-a727-b09fa60f300e,0.326,0.327,6.494,1.021,0.127,7.168,77.852,,0.296,Art & Design,Woman,CALM
01e3c31e-881c-5d98-b27b-193b53d849d2,0.002,0.122,1.402,0.13,0.002,0.013,97.559,,0.001,Books,Man,CALM
5545b43b-5a6c-57cd-8101-1ce77f6cd0d6,0.012,0.545,0.739,0.217,0.023,0.049,97.559,,0.033,Opinion,Woman,CALM
06145d35-3347-5397-975a-ee7bea4c4857,0.014,3.851,0.004,0.048,0.007,0.128,94.141,,0.008,Technology,Man,CALM
5c657b11-b8d4-51d1-a0ca-e33db6459374,0.008,90.933,0.878,7.584,0.148,0.174,24.272,,0.061,Opinion,Man,SAD
e4b901ae-7cef-5b9b-aa62-7e64c1f81a23,0.021,0.029,0.023,0.023,0.002,0.032,99.721,,0.001,Food,Man,CALM
4c4390ca-a545-56a6-b866-defcaff6b8b0,0.152,17.139,1.248,0.263,0.036,0.176,59.615,,0.027,Television,Man,CALM
3c797829-83b7-5177-b1af-6a844c799b7f,0.96,0.459,0.514,1.444,0.061,1.388,90.234,,0.027,Fashion & Style,Woman,CALM
b620eb47-621d-56d7-b505-6d1c0811e97b,0.058,0.253,0.396,0.871,0.125,2.008,94.768,,0.041,Fashion & Style,Woman,CALM
2e9065bb-64ea-5e62-8018-36daf60c923b,51.74,0,0,1.556,0.003,18.957,0.134,,0.007,Movies,Man,HAPPY
4afd6cd9-7eef-5435-a66d-0c87ef53d751,0.009,0.288,0.017,0.099,0.001,0.013,99.302,,0.001,Opinion,Man,CALM
2a9d24d9-1afc-5f50-a9b3-6f1d70ad24f5,0.012,5.161,34.497,47.189,0.135,2.026,11.781,,0.54,Music,Man,CONFUSED
2acbefea-905d-5771-8474-bdaca34c49fe,0.01,0.06,0.504,0.017,0.001,0.012,99.163,,0.001,Books,Man,CALM
ef01039c-c151-5965-b303-6d4e3e41103a,0.018,0.272,0.35,0.487,0.015,0.045,98.047,,0.001,Real Estate,Man,CALM
4b748cfb-6b2b-53b9-9271-67a8c7076623,0.022,0.364,0.036,0.106,0.005,0.091,99.023,,0.003,Music,Woman,CALM
d2fd1099-a51a-5a7c-8de0-4a7e87cff35e,0.043,0.009,0.018,0.004,0.005,0.042,99.721,,0.004,Fashion & Style,Man,CALM
5b28d2ba-104f-5aa3-82f7-df260e3856b9,0.042,0.012,0.209,0.2,0.011,0.141,98.884,,0.008,Music,Woman,CALM
5253b0e7-c35e-5152-a164-faa2c3244c33,0.024,0.037,0.34,0.062,0.004,0.053,99.163,,0.004,Global Business,Man,CALM
b7ad9309-32ef-57f6-8d5a-d71dac21db8e,0.011,0.08,0.137,0.026,0,0.168,99.442,,0.005,Health,Man,CALM
3aeeb0b0-c01d-5df2-b33c-6584cd7b3c2c,0.002,0.245,0.003,0.497,0.001,0.038,98.744,,0.004,Opinion,Man,CALM
ab6e33d9-8c58-5a83-b66e-daaf7a997f7e,0.004,0.657,3.329,2.902,0.124,0.066,89.167,,0.003,Technology,Man,CALM
1a3dbd1c-e77f-5985-924a-af1fec289ed1,0.009,2.62,0.533,0.382,0.006,0.116,94.629,,0.007,Opinion,Man,CALM
5c6054d0-317d-5c43-89d1-64cc7e30239b,0.041,3.171,0.4,0.147,0.017,0.102,94.21,,0.024,Music,Man,CALM
f63e029a-26d3-5691-a39c-2641e9d093f9,0.001,0.017,0.006,5.114,0.011,84.467,0.004,,25.664,Theater,Man,SURPRISED
1cf2d861-1f66-5747-be2c-7feb41fb4ba3,0.248,0.831,0.787,1.187,0.022,0.174,94.35,,0.014,Dance,Man,CALM
49374105-23c2-5eb2-89e1-5b6692a63143,0.002,3.108,0.018,2.851,0.096,0.095,90.234,,0.047,Style,Man,CALM
3b34b8ef-d556-5e52-8429-a3a50bd5be5e,0.006,12.927,0.38,0.357,0.07,0.57,80.745,,0.069,Fashion & Style,Woman,CALM
ce4e1530-bfb5-57f6-bc79-d0ff47453806,0.006,2.075,1.146,87.727,0.036,0.48,9.21,,0.451,Fashion & Style,Man,CONFUSED
685e7b05-c581-5c11-a210-bc838a7331a0,0.106,0.052,0.081,0.02,0.004,0.009,99.302,,0,Education,Woman,CALM
2b304071-fc65-5278-9866-1e7de3394084,0.015,1.133,8.636,64.446,0.845,1.721,1.945,,9.943,Movies,Man,CONFUSED
944528ca-d23d-5add-a1e5-c9a7356de50b,0.182,0.327,0.103,0.12,0.017,0.164,98.186,,0.016,Real Estate,Woman,CALM
3e884e02-52c2-5d3f-9f44-4d64f58d1fe4,2.106,0.033,0.02,0.012,0.003,0.035,90.862,,0.001,Real Estate,Man,CALM
c6d972b8-dcd7-54b3-b0cb-c7d77e231431,0.518,0.011,0.003,0.061,0.003,0.043,97.698,,0.001,Well,Man,CALM
4b857559-f9b3-562a-b0fe-8d29569b0cd2,0.085,1.537,74.951,3.716,0.925,0.78,14.702,,0.079,Real Estate,Man,ANGRY
29ff1d9c-33f8-585a-a98d-597cd7beaee8,0.127,0.164,0.452,0.743,0.027,0.235,97.001,,0.007,Automobiles,Man,CALM
2b4d79b6-641a-533b-bca1-c7331c5e0391,0.017,1.444,0.163,0.163,0.024,0.467,96.722,,0.016,Opinion,Woman,CALM
57a77d4b-1c74-5a0a-b335-78a26306e21f,0.021,0.016,0.02,0.015,0.004,0.022,99.86,,0,Media,Man,CALM
9802beee-48bc-590f-bf02-e110eb86ef8d,0.003,0.057,0.014,0.024,0,0.004,99.86,,0,Automobiles,Man,CALM
055f66f7-2723-5a8f-88b3-5fdfb98bc77b,59.113,0,0,0.001,0.001,11.302,0.002,,0.003,Theater,Woman,HAPPY
d5c757ef-70a6-59fe-b13a-506bda249bc9,0.014,0.957,29.785,7.66,0.025,0.332,44.627,,0.013,Economy,Man,CALM
4aa5efa8-d88b-550d-a93c-d2c78f6b62b2,0.273,0.019,0.029,0.018,0.001,0.028,98.744,,0.001,Economy,Man,CALM
6d0259c8-e200-5c04-a2c6-04dd69588a43,0.001,0.587,0.206,0.105,0.005,0.003,98.605,,0.001,Media,Woman,CALM
0aee9d80-57ed-5638-b7f4-fa1e0ebbce02,0.047,0.087,0.698,0.05,0.002,0.086,98.465,,0.004,Style,Man,CALM
5fe92675-f889-57ff-8049-58bd9236fefe,0.012,0.556,24.28,0.611,0.089,0.117,53.219,,0.015,Art & Design,Man,CALM
cbf1ee3d-63bf-5973-ac96-7298ee1ce4cc,0.005,0.052,0.045,0.111,0.003,0.052,99.581,,0,Real Estate,Man,CALM
4ceff20f-45d6-5877-9833-f42dc3927719,0.083,0.031,0.026,1.281,0.009,22.338,64.912,,0.053,Food,Man,CALM
6b7bf874-15e2-5f8d-9518-7b84b67001b8,0.004,0.227,0.049,0.078,0.007,0.078,99.302,,0.002,Television,Woman,CALM
0f13877c-b12a-5b77-8f44-9acea0b5c16a,69.74,0.091,1.282,0.099,0.093,0.882,2.51,,0.171,Movies,Man,HAPPY
3cfd424f-1cf1-5ff6-aab7-278bdcda14da,0.007,0.18,0.56,0.039,0.007,0.018,98.744,,0.028,Food,Man,CALM
3c75e61a-108d-5545-80a2-e3b60c047042,0.002,1.386,0.526,0.576,0.013,0.156,95.954,,0.054,Television,Man,CALM
5bdd20e9-3e44-5d52-9815-9b29b97641e7,0.005,4.083,0.27,0.011,0.003,0.025,93.583,,0.034,Movies,Woman,CALM
04ca11b7-6ee5-5af8-90bc-4cb486a1349f,0.016,0.346,1.869,0.303,0.029,0.033,96.164,,0.006,Style,Man,CALM
0be026d0-7c23-5b17-aa86-d564d6f25239,10.253,0,0.001,0.005,0,87.543,0.001,,0.013,Sports,Man,SURPRISED
0eae70b9-851a-5624-8048-6f7c41c7e8a6,0.097,0.035,0.044,0.01,0.002,0.017,99.442,,0.001,Music,Man,CALM
4a7f017c-2e9a-5da4-bf88-d252b54402a2,0.007,3.885,0.051,0.046,0.018,0.029,94.21,,0.006,Health,Man,CALM
cf9ddd72-ec63-5d88-8a8d-296acd2f9d21,0.095,0.031,0.091,0.022,0.006,0.582,98.605,,0.011,Global Business,Man,CALM
f350df8b-884c-5302-8d7b-8f7c3a63b71c,0.009,0.064,62.109,2.726,0.045,0.158,25.168,,0.023,Technology,Man,ANGRY
ba31f408-5ec3-55e3-a8e0-e9eeb0477ed0,100,0,0,0.002,0,0.003,0.003,,0,Theater,Woman,HAPPY
0b4f27bf-a81d-5e9f-a366-3f233c1d0651,0.156,3.479,0.04,0.163,0.099,3.647,16.069,,81.682,Your Money,Woman,FEAR
bd470769-86aa-59f8-b3a3-62d138886a76,10.894,0.118,0.099,0.68,0.075,3.319,46.231,,0.018,Education,Woman,CALM
00e7b1ee-f9f9-59ea-8940-78fefd420ce4,0.018,0.544,5.234,0.212,0.033,0.178,91.002,,0.048,Technology,Woman,CALM
db272d3a-3e29-5d4a-953a-604f5f018ebe,0.003,0.568,0.529,0.733,0.06,0.11,96.861,,0.017,Travel,Man,CALM
64f373cc-2272-5b28-bc68-1dc0cd620321,0.005,0.072,0.386,0.022,0.004,0.092,99.023,,0.056,Well,Man,CALM
0b1f9b25-42ac-516a-864d-9acfc721346b,0.408,0.268,0.331,2.021,0.103,1.896,91.211,,0.121,Dance,Man,CALM
7fc5e841-b396-58b9-ba33-022dcc717d54,0.021,0.812,4.459,1.094,0.038,0.219,90.165,,0.004,Well,Man,CALM
5ddc4458-b03e-5365-a02e-65672f00d065,0.014,1.042,0.301,0.648,0.018,3.712,92.188,,0.16,Art & Design,Woman,CALM
e568e4af-c9e1-5c45-88e2-10fa40251ff0,0.987,0.139,0.01,0.056,0.014,0.538,94.768,,0.005,Health,Woman,CALM
2b804367-a231-5522-a652-db7df15766e4,0.004,1.649,2.879,2.193,0.049,0.036,89.473,,0.081,Art & Design,Man,CALM
6a9d41ab-d38a-56aa-bc88-c1fbe84ab1ef,0.027,0.047,0.832,0.073,0.001,0.012,98.465,,0.002,Music,Man,CALM
145d03cd-6e3b-51b0-aa56-0f6d4ccfcbf4,59.26,0,0,0.009,0,11.084,0.005,,0,Travel,Man,HAPPY
4a86024e-2153-51e3-913e-c13ba8691cf1,0.007,0.709,55.42,40.78,1.126,0.845,2.306,,0.039,Opinion,Man,ANGRY
0dfecbde-8ff6-5835-ab71-51b471767ea1,0.033,0.147,0.118,0.131,0.02,0.315,98.884,,0.008,Real Estate,Man,CALM
9f095bef-d37d-54b8-b0e1-fd5dfd2b67e7,0.019,3.412,31.25,39.556,1.706,0.703,19.666,,0.051,Global Business,Man,CONFUSED
21460ada-1796-5a49-b846-37390143df71,0.022,0.197,0.075,0.099,0.001,0.044,99.302,,0.003,Global Business,Woman,CALM
f7af67a1-d43a-5949-a837-1fcc7f8b2a98,0.04,28.997,2.924,3.408,0.015,0.105,47.394,,0.033,Automobiles,Man,CALM
25447829-acf7-527b-9859-aa00be196028,0.006,0.027,0.005,0.001,0.001,0.001,99.86,,0,Dance,Woman,CALM
d13e2995-03db-56f9-b215-f5b9efe60394,0.012,0.425,0.178,0.082,0.016,0.021,98.884,,0.002,Dance,Man,CALM
f839fb97-8b1a-583c-aba8-e666f984b2c6,0.053,0.075,0.048,0.193,0.007,1.388,97.698,,0.004,Books,Woman,CALM
3bee4a6a-00fd-58a3-bca4-0ccf23784ee3,0.21,0.032,0.137,0.124,0.019,0.04,98.605,,0,Automobiles,Man,CALM
3a2bcf2f-c3c7-5c2c-aaff-e070cc0c68c6,99.674,0,0,0.003,0,0.119,0.001,,0.001,Movies,Man,HAPPY
31dfeef8-9be7-5ad8-97b3-491e3f7d2af6,0.009,14.026,0.081,0.625,0.137,0.211,78.096,,0.078,Education,Man,CALM
1b67fef7-6984-533f-ad05-5409590bba4d,0.005,0.707,27.026,0.2,0.033,0.109,50.875,,0.033,Sports,Man,CALM
0f74e59d-c0e4-57be-b933-b0797c85fb25,0.951,0.132,0.151,0.637,0.047,1.534,92.606,,0.021,Theater,Man,CALM
003ae04e-cecc-5802-8e93-758d9be3d839,0.004,0.642,0.003,0.198,0,0.005,98.744,,0,Movies,Man,CALM
db691ca7-8f00-51b5-a3b8-3e3823678ebc,0.644,3.18,0.046,0.234,0.028,0.778,91.211,,0.015,Art & Design,Woman,CALM
85af26a1-883d-57a1-9a62-72fe34d5ef44,0.052,0.292,0.726,0.196,0.005,0.082,97.907,,0.001,Automobiles,Man,CALM
c358ab85-a5c6-542c-bf58-8ffee6135ea7,0.034,0.136,3.023,2.724,0.054,0.168,90.374,,0.009,Economy,Man,CALM
a0837430-caa3-555a-ace4-af9e0e940570,0.003,1.611,54.102,40.078,0.057,0.077,4.617,,0.238,Technology,Man,ANGRY
dc38e98f-501c-5f7d-b9e4-6a05ff7ca174,0.282,0.018,0.044,0.086,0.001,0.06,98.465,,0.001,Real Estate,Man,CALM
7e45dd3e-810a-5fd9-b737-7a955541520b,0.005,0.103,0.784,2.594,0.041,0.306,93.862,,0.02,Your Money,Man,CALM
cade68b1-c7de-54ca-9d6a-d4ea53486f0a,0.098,0.586,0.04,0.2,0.005,0.333,97.907,,0.012,Economy,Woman,CALM
dc08f33e-7671-5d5a-9dae-756e27ee8854,0,9.235,78.223,8.001,0.211,0.013,2.614,,0.041,Books,Man,ANGRY
1cee5796-376e-5c16-b923-64739b39ea3f,0.087,0.07,0.031,0.026,0.012,0.357,99.023,,0.002,Opinion,Man,CALM
2f8f2f17-eb9e-57a2-87aa-7178ecd84b60,0.215,0.377,0.315,0.446,0.085,0.259,96.861,,0.005,Movies,Woman,CALM
cc543364-4295-5f61-a40c-d62000bae11e,0.163,0.02,0.016,0.002,0.002,0.014,99.163,,0.004,Opinion,Woman,CALM
5a07fd86-4f8f-525b-b56d-1807d68bc3e2,0.033,0.734,0.731,0.293,0.067,0.033,97.14,,0.009,Education,Man,CALM
4d921912-7ede-54df-a36d-66c77c081aab,0.002,1.259,0.065,0.125,0.002,0.013,97.768,,0.006,Sports,Man,CALM
e4729c8e-ae58-5ec5-a5bf-1b336038a3ca,0.004,22.359,2.515,1.311,0.03,0.401,50.484,,1.077,Theater,Woman,CALM
6b3ec01e-a939-5c23-a3fb-9446aae9698f,96.745,0,0.402,0.001,0,0.551,0.073,,0.001,Sports,Man,HAPPY
ec6ccd7f-1100-5610-9940-59f01623f211,0.008,0.163,0.005,0.149,0.002,0.019,99.442,,0.001,Education,Woman,CALM
45bdd0fd-73ca-54e9-a3cf-3ec76c6e2d24,0.001,0.602,2.943,1.634,0.06,0.142,91.839,,0.022,Global Business,Man,CALM
c7390e06-2b72-5ab2-9fc2-62afcdc6cc8d,0.008,0.307,4.819,1.133,0.036,0.053,90.583,,0.006,Well,Man,CALM
dd4adbb8-472a-5260-a5f3-2c2492e5db3d,0.012,0.006,0.003,0.001,0,0.001,100,,0,Automobiles,Man,CALM
5f4f8837-3460-55e0-9071-de236d6a8079,0.003,4.37,0.162,0.158,0.046,0.009,93.234,,0.002,Health,Man,CALM
6af0bef4-f88a-5a2e-9b08-58e0e68f3432,0.035,1.056,0.014,0.213,0.053,0.08,97.768,,0.003,Books,Man,CALM
5de903b5-28dd-55c0-9f3d-1fb76f014391,0.023,1.089,0.578,0.127,0.006,0.076,97.14,,0.007,Art & Design,Man,CALM
0b2a5803-389d-551f-9670-466251fcce00,0.015,1.147,0.089,0.173,0.014,0.04,97.768,,0.004,Television,Man,CALM
1b50d3e6-e1d0-588b-ba35-786cc7e2e8af,0.027,0.816,0.047,0.105,0.011,0.045,98.326,,0.006,Movies,Man,CALM
2d57c5f9-fd2d-5893-8d62-5512a050a8dc,1.59,0.025,0.002,0.025,0.002,0.058,92.955,,0.001,Sports,Man,CALM
4c56303a-46c1-5a18-83de-8ad62adbc725,0.024,0.004,0.403,0.078,0.004,0.158,99.023,,0.002,Economy,Man,CALM
4c2f5383-f7e2-57c3-b5ff-47b5bf6f0293,0.062,0.05,0.018,0.039,0.002,0.149,99.442,,0,Television,Woman,CALM
1f8accd2-5fd0-5bba-bce8-8ce741fe88cd,0.007,0.257,0.185,0.227,0.012,0.015,98.884,,0.005,Movies,Man,CALM
3a474a55-d2e6-5fd0-84e8-79cf04571120,0.004,44.844,0.739,0.071,0.045,0.035,47.882,,0.061,Opinion,Woman,CALM
8e513d6b-7ae4-5c28-a27b-2946945aa26a,0.004,0.512,0.496,0.176,0.02,0.059,98.186,,0.002,Global Business,Man,CALM
77eb75a8-d3e7-5cf7-9391-4bb0d1ce7cda,0.006,26.189,27.368,2.159,0.013,0.264,32.397,,0.094,Fashion & Style,Man,CALM
3e2bae33-1c01-5fed-bd56-170d6e1d96b8,0.001,0.009,0.506,0.011,0,0.003,99.302,,0,Books,Man,CALM
46aa2ebf-5d0b-5f41-a93d-26499f88bd99,0.02,0.088,0.004,0.149,0.002,0.095,99.442,,0.002,Well,Woman,CALM
1b6dbf36-443d-5789-ac90-6ac708fc2833,0.03,0.417,0.017,0.267,0.011,0.044,98.605,,0.028,Technology,Woman,CALM
aa437cf4-afb4-55b7-81ff-b265701fa13e,0.003,0.307,0.121,0.223,0.002,0.044,98.884,,0.016,Real Estate,Man,CALM
ee8880f6-fbb2-576d-ad2e-a71519b682e3,0.021,0.269,0.015,0.215,0.004,0.331,98.744,,0.008,Science,Man,CALM
0d5e71b0-266f-52f5-89f6-7749eaa8737b,0.015,16.272,0.822,1.062,0.051,1.887,58.736,,0.15,Style,Woman,CALM
4bbfe621-ea80-5155-8e39-3fe05eb6b8ac,100,0,0.001,0,0,0.012,0,,0,Music,Man,HAPPY
b7e91255-1d5b-5f9a-960f-ee2c5308f475,59.406,0.094,0.011,0.314,0.003,1.193,7.159,,0.004,Well,Man,HAPPY
1d35cbfc-c30a-55de-85db-a17b60f92dd4,0,0.007,0.08,0.994,0.013,98.03,0.001,,2.161,Theater,Man,SURPRISED
7ffa34b6-457f-5fb1-8e9d-f1ebe631c4d3,0.003,1.315,0.063,0.21,0.044,0.016,97.419,,0.046,Your Money,Man,CALM
f61262cd-8622-5b90-b036-89e0a5f4ffdf,4.704,0.243,0.01,0.06,0.008,0.103,80.623,,0.001,Dance,Man,CALM
5e6a2ce8-32e5-5b44-a853-2874f53254ed,0.032,3.311,1.762,2.991,0.16,0.997,84.102,,0.986,Opinion,Woman,CALM
2d797c0d-a50d-59cb-b893-3a562ea7c18f,0.006,5.6,0.194,88.215,0.028,0.509,2.629,,2.295,Books,Man,CONFUSED
534211bf-1869-5ab9-8194-bb01c7c1a0ff,0,0,99.902,0.002,0.001,0.021,0,,0.039,Well,Man,ANGRY
2e7fb3b7-7c58-5313-ba39-d846e3959f19,0.008,20.314,1.581,1.137,0.005,0.865,54.391,,0.335,Your Money,Man,CALM
ea973001-e326-5a7d-b645-3fc9c14e511f,0.006,0.164,0.056,0.075,0.01,0.065,99.442,,0.001,Global Business,Man,CALM
8ab4256d-71d4-5b1a-818c-3c75a73563de,0.001,82.448,1.831,1.673,0.018,0.094,0.667,,44.931,Education,Man,SAD
8d758b0d-d05b-50cb-b3e6-c13366215d13,100,0,0,0,0,0,0,,0,Travel,Man,HAPPY
a7f00d84-910b-5190-a855-7420d181b485,0.001,1.25,4.596,0.457,0.015,0.03,90.862,,0.004,Opinion,Man,CALM
f081af62-bfd3-5760-bda9-2eaa2604527f,15.589,0.103,0.005,0.035,0.016,0.411,39.93,,0.003,Education,Man,CALM
0a1c25d9-a1d2-5027-9f6f-3577c3729909,0.004,93.051,0.367,0.436,0.068,0.026,23.092,,0.732,Books,Man,SAD
2052fe6b-d2ca-5d3e-b821-2f006c5ace67,0.161,7.642,0.92,0.122,0.006,0.111,87.031,,0.027,Art & Design,Man,CALM
5db60beb-f6b3-586d-8f03-923d7a0f9fd9,99.023,0,0,0,0,0.32,0.002,,0,Music,Woman,HAPPY
c1a51ad1-4097-514d-8901-b94cc433d09e,66.81,0,0.005,0.009,0,7.309,0.064,,0.001,Travel,Man,HAPPY
3fe87322-6db6-5ea2-928c-0b8f11b161e3,0.598,0.507,0.019,0.062,0.011,0.138,96.303,,0.014,Fashion & Style,Woman,CALM
1a2f9608-cd8e-558d-92ce-9fcb47dfea0f,0.016,4.239,1.831,0.325,0.177,0.39,89.29,,0.275,Movies,Woman,CALM
0a159e79-a646-55c3-aa18-a9e409302048,0.009,58.97,0.034,1.199,0.002,0.028,42.139,,0.002,Science,Man,SAD
47b49d9d-11eb-556a-abb4-1ae22b6e0e6b,0.001,3.717,0.232,0.451,0.002,0.019,93.443,,0.011,Education,Man,CALM
2eca7a7a-19d9-51a7-9c8b-9d27c4b90caf,100,0,0,0.005,0,0.048,0.001,,0,Food,Man,HAPPY
eda3f1f8-0fd3-556b-9650-977a15b234fe,0.001,93.267,2.917,15.249,1.808,0.342,9.161,,0.302,Dance,Man,SAD
2ca36663-26a6-53cc-9e97-d9608598ed4c,0,12.238,0.021,83.882,0.019,0.061,0.018,,2.272,Real Estate,Man,CONFUSED
4bab4566-cabb-5db5-81f4-1dfc790e8e48,0.022,0.034,0.037,0.025,0,0.032,99.721,,0.002,Fashion & Style,Man,CALM
0bb2537f-c3d9-5be3-98eb-d497fb524282,0.005,17.969,13.367,7.553,0.055,0.06,43.999,,0.559,Opinion,Man,CALM
d4b41f08-3270-5cc1-81af-f24c389d0aa4,0.041,0.233,0.023,0.019,0.003,0.042,99.302,,0.023,Theater,Man,CALM
8ae3b939-e198-52fc-b78a-c18bb654a080,0.208,0.563,0.046,1.424,0.037,0.458,95.117,,0.003,Technology,Man,CALM
b1e87075-1f8d-5d8f-b10f-e5c0e49c2513,0.006,96.854,0.376,1.418,0.006,0.062,7.8,,2.495,Your Money,Woman,SAD
5eab0b42-2977-5cc0-a350-d8d3df29e263,0,92.013,12.268,8.881,0.031,0.168,11.707,,1.131,Theater,Man,SAD
06aa4f6b-2a3b-565c-bc5e-98e895cd41a3,0,98.335,0.004,0.024,0.003,0.001,7.892,,0,Well,Man,SAD
1ba0f695-8456-5dcb-a7b0-c66bcd7f6467,0.003,0.021,0.014,0.013,0,0.002,99.86,,0,Science,Man,CALM
2ad75e02-7ab9-52fb-9aea-cfdfcf551a27,0.001,0.52,8.295,0.158,0.05,0.022,87.397,,0.006,Economy,Man,CALM
b036bf6d-fdfc-5706-b21f-ca4c38ff0dcf,0.018,0.312,0.2,0.087,0.02,0.075,98.884,,0.002,Dance,Man,CALM
7547cadb-50e6-5045-9d94-2ae6c5da4cae,0.088,0.068,0.031,0.014,0.006,0.072,99.302,,0.003,Style,Woman,CALM
fb3de346-0dc6-5fed-a4e4-2f41fc0daf4b,0.159,8.673,0.331,0.192,0.012,0.088,86.543,,0.008,Global Business,Man,CALM
0f7b512b-6f56-5f3d-ac96-1123252c0c43,0.001,0.161,0.071,16.555,0.069,65.985,0.171,,41.124,Food,Man,SURPRISED
4d83ff89-f545-5024-b524-bfdec48e0003,0.016,0.279,0.079,0.066,0.002,0.03,99.163,,0.026,Opinion,Man,CALM
329fb5b8-ad76-59b1-aa10-464778009370,0.065,0.014,0.082,0.269,0.008,0.154,98.884,,0,Travel,Man,CALM
1a75ec75-b8a3-50ad-adeb-49ef04a3a2eb,0.79,0.777,0.008,0.529,0.001,0.117,94.35,,0.003,Television,Man,CALM
cf2c09be-9736-5df6-b2e7-bfab1c42d6f8,0.036,0.19,0.665,0.711,0.05,0.32,97.001,,0.004,Travel,Man,CALM
4ecfe1c5-422b-5b1f-8bc6-6197fb801774,0.06,0.768,0.795,0.697,0.018,3.525,88.679,,1.334,Movies,Woman,CALM
1a5d57a1-8399-5cf0-91ba-a690e452f840,0.093,51.597,0.033,3.258,0.059,0.376,44.092,,0.124,Television,Man,SAD
1ed9e358-6ba6-5126-a6ea-319edd0cfd55,0.06,3.003,0.841,5.666,0.057,0.365,84.773,,0.001,Opinion,Man,CALM
5d88a2b0-9db5-537c-8324-8a12bcfa8c3e,0.004,5.136,0.25,0.129,0.012,0.093,91.839,,0.021,Movies,Woman,CALM
f1d8678b-1bd7-553d-bbc3-ca8f3bc82adc,0.022,2.504,2.206,2.937,0.241,0.22,87.825,,0.012,Real Estate,Woman,CALM
6ac7ba68-f80b-5fdb-b1fc-0770e5be2dbf,0.01,0.175,5.704,0.199,0.01,0.192,91.002,,0.004,Fashion & Style,Man,CALM
1f05f82c-d950-5a60-96b6-2d5aa595c021,0.001,0.663,1.133,0.064,0.005,0.003,97.28,,0.001,Economy,Man,CALM
4d6c84bb-1226-51c3-a4a7-01ebced5d4f0,0.001,29.576,17.651,9.761,0.269,0.208,13.197,,25.518,Books,Man,SAD
c7b2b9c9-e4b4-529d-ad89-97ff98c86d35,0.008,57.139,0.491,2.298,0.025,0.804,40.442,,1.503,Economy,Woman,SAD
7fe4ec25-8af4-5b8a-ba3a-c3fb6bec1361,0.002,0.521,38.33,57.586,0.294,2.312,2.348,,0.277,Economy,Man,CONFUSED
4f768c9c-5128-5932-91a2-7f44069778ff,0.044,11.218,0.142,5.575,0.022,0.366,62.227,,0.025,Science,Man,CALM
7a077d15-209c-5232-8480-f2ea8f12953d,0.004,0.305,0.579,0.088,0.007,0.025,98.465,,0.006,Dance,Man,CALM
a93897f6-11a1-54b4-bbd4-919f2f29678c,0.124,0.334,0.985,0.568,0.035,1.217,95.117,,0.024,Real Estate,Woman,CALM
cb126483-f0b3-5d39-b90d-5f255f82ddc1,0.003,0.541,0.173,0.791,0.012,0.359,97.14,,0.009,Global Business,Man,CALM
6951732a-06fc-58ee-9d38-74886e1fa54e,0.005,0.116,0.247,0.256,0.002,0.303,98.605,,0.007,Science,Man,CALM
28d39c36-8a61-5741-b437-0e345786a7de,0.001,2.348,0.395,0.201,0.002,0.03,95.675,,0.001,Food,Man,CALM
e8f232dc-05dd-5deb-b8c3-ce8c2eece617,0.032,0.271,1.495,0.347,0.023,0.414,96.164,,0.01,Economy,Woman,CALM
9351e51b-4413-531b-838a-bdf131e4aaa1,0.148,0.524,0.385,5.697,0.02,0.1,88.313,,0.001,Opinion,Man,CALM
5d1a7d82-89a0-5172-924c-2cccb93bff9a,1.557,0.002,0.006,0.004,0,0.011,93.373,,0,Technology,Man,CALM
ca2d023b-6efc-5211-bb05-0c239c199c50,0.007,0.431,0.092,0.086,0.01,0.148,98.884,,0.004,Style,Man,CALM
e278b008-02fd-5b8d-9fa0-ce72406edbb4,100,0,0,0,0,0.001,0,,0,Travel,Man,HAPPY
5c3f75fd-3a81-55be-955a-4ea59966e202,0,0.002,99.805,0.056,0.002,0.002,0.141,,0,Television,Man,ANGRY
